%time,field.time_from_start,field.base.pose.position.x,field.base.pose.position.y,field.base.pose.position.z,field.base.pose.orientation.x,field.base.pose.orientation.y,field.base.pose.orientation.z,field.base.pose.orientation.w,field.base.twist.linear.x,field.base.twist.linear.y,field.base.twist.linear.z,field.base.twist.angular.x,field.base.twist.angular.y,field.base.twist.angular.z,field.base.accel.linear.x,field.base.accel.linear.y,field.base.accel.linear.z,field.base.accel.angular.x,field.base.accel.angular.y,field.base.accel.angular.z,field.ee_motion0.pos.x,field.ee_motion0.pos.y,field.ee_motion0.pos.z,field.ee_motion0.vel.x,field.ee_motion0.vel.y,field.ee_motion0.vel.z,field.ee_motion0.acc.x,field.ee_motion0.acc.y,field.ee_motion0.acc.z,field.ee_motion1.pos.x,field.ee_motion1.pos.y,field.ee_motion1.pos.z,field.ee_motion1.vel.x,field.ee_motion1.vel.y,field.ee_motion1.vel.z,field.ee_motion1.acc.x,field.ee_motion1.acc.y,field.ee_motion1.acc.z,field.ee_motion2.pos.x,field.ee_motion2.pos.y,field.ee_motion2.pos.z,field.ee_motion2.vel.x,field.ee_motion2.vel.y,field.ee_motion2.vel.z,field.ee_motion2.acc.x,field.ee_motion2.acc.y,field.ee_motion2.acc.z,field.ee_motion3.pos.x,field.ee_motion3.pos.y,field.ee_motion3.pos.z,field.ee_motion3.vel.x,field.ee_motion3.vel.y,field.ee_motion3.vel.z,field.ee_motion3.acc.x,field.ee_motion3.acc.y,field.ee_motion3.acc.z,field.ee_forces0.x,field.ee_forces0.y,field.ee_forces0.z,field.ee_forces1.x,field.ee_forces1.y,field.ee_forces1.z,field.ee_forces2.x,field.ee_forces2.y,field.ee_forces2.z,field.ee_forces3.x,field.ee_forces3.y,field.ee_forces3.z,field.ee_contact0,field.ee_contact1,field.ee_contact2,field.ee_contact3
25001000,24999999,1.91017069323e-05,1.71929037218e-05,0.469963934815,3.10923226079e-05,0.000116199818199,-9.74471111236e-06,0.999999992718,0.00234788145967,0.0020119039888,-0.00411512088213,0.00714728639479,0.027001486834,-0.0022503002391,0.196739137826,0.152751744377,-0.295177526841,0.521420782558,2.01827938964,-0.165929385185,0.33,0.15,1.20003054679e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.15,-3.96875618463e-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.15,3.28218745214e-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.15,-2.70468332424e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.427464327011,0.0784262567404,67.7123786015,0.607604544083,0.183546038953,53.1699385282,0.932446658518,0.403375206538,54.7876742465,1.93563494316,0.6002614391,74.0531212694,1,1,1,1
27501000,27499999,2.56096371887e-05,2.27132337209e-05,0.469952705002,4.08600483285e-05,0.000153187084097,-1.28232138303e-05,0.99999998735,0.0028678851449,0.00240959708721,-0.00487634903258,0.00849588574424,0.0322427307621,-0.00268027169664,0.219352896572,0.16532072859,-0.313464672079,0.556956207624,2.17329708245,-0.177910237553,0.33,0.15,1.20003054679e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.15,-3.96875618463e-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.15,3.28218745214e-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.15,-2.70468332424e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.592291363806,0.0905286866098,66.7682764703,0.655005460129,0.217471860941,52.8347123084,1.00639107963,0.44178674385,54.7193952991,2.35006764168,0.746343945734,74.2426326867,1,1,1,1
30001000,29999999,3.3488801443e-05,2.92665620056e-05,0.469939517098,5.23674751879e-05,0.0001969636859,-1.64574826213e-05,0.999999979096,0.00344509137359,0.00283809760293,-0.00568074263534,0.00992955553701,0.0378608787729,-0.00313916527468,0.242501172584,0.177397678217,-0.329709888691,0.589477355991,2.3198026081,-0.189067699349,0.33,0.15,1.20003054679e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.15,-3.96875618463e-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.15,3.28218745214e-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.15,-2.70468332424e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.764504528598,0.103187696146,65.7787003658,0.705623531296,0.253786661261,52.4928832268,1.08545954554,0.482906333295,54.6595834483,2.78279488677,0.898867984384,74.4382341533,1,1,1,1
32501000,32499999,4.28838764204e-05,3.69283695112e-05,0.469924269572,6.57162310196e-05,0.000247987452801,-2.06823914251e-05,0.999999966878,0.00408083643888,0.00329617544947,-0.00652319686885,0.0114407616989,0.043834650102,-0.00362492702026,0.266183965862,0.188982593257,-0.343913176676,0.618985511642,2.45779569406,-0.199405342745,0.33,0.15,1.20003054679e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.15,-3.96875618463e-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.15,3.28218745214e-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.15,-2.70468332424e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.942657312664,0.1162995559,64.7513844107,0.759273109789,0.292345743474,52.145366981,1.16937078203,0.526580884952,54.6081412588,3.23013148574,1.05653333814,74.6378444664,1,1,1,1
35001000,35000000,5.39428795789e-05,4.57710619566e-05,0.469906873651,8.09985276163e-05,0.000306689612374,-2.55302544914e-05,0.999999949364,0.00477645663395,0.00378260054039,-0.00739860691153,0.0130219732803,0.050142763341,-0.00413551152824,0.290401276407,0.200075473711,-0.356074536035,0.645481886289,2.58727609859,-0.208926420756,0.33,0.15,1.20003054679e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.15,-3.96875618463e-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.15,3.28218745214e-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.15,-2.70468332424e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.12530320728,0.129760536424,63.694062728,0.815768547816,0.333004411142,51.7930792684,1.25784351488,0.572657308901,54.5649712951,3.68839224589,1.21803979008,74.8393824233,1,1,1,1
37501000,37500000,6.68171691093e-05,5.58639698447e-05,0.469887253328,9.82971644016e-05,0.00037347478973,-3.10308371492e-05,0.999999924946,0.00553328825197,0.00429614278921,-0.00830186794183,0.014665662247,0.0567639365219,-0.00466888104765,0.315153104217,0.210676319579,-0.366193966767,0.668967597016,2.70824361685,-0.217633791568,0.33,0.15,1.20003054679e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.15,-3.96875618463e-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.15,3.28218745214e-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.15,-2.70468332424e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.31099570374,0.143466908271,62.6144694405,0.874924197582,0.375617967826,51.4369357863,1.35059646989,0.620982515222,54.5299761219,4.15389197453,1.38208712329,75.0407668211,1,1,1,1
40001000,40000000,8.16614439355e-05,6.72733484622e-05,0.469865345356,0.000117685531789,0.000448721006764,-3.72113654452e-05,0.999999891707,0.00635266758609,0.00483557210946,-0.00922787513818,0.0163643032174,0.0636768872168,-0.00522300440589,0.340439449294,0.220785130861,-0.374271468873,0.689443645607,2.82069808659,-0.225529848483,0.33,0.15,1.20003054679e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.15,-3.96875618463e-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.15,3.28218745214e-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.15,-2.70468332424e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.4982882933,0.157314941991,61.520338671,0.936554411293,0.420041717086,51.0778522322,1.44734837282,0.671403413994,54.5030583036,4.62294547894,1.54737512087,75.2399164573,1,1,1,1
42501000,42500000,9.86337437142e-05,8.00623778795e-05,0.469841099251,0.00013922761416,0.00053277968151,-4.40965344416e-05,0.999999847408,0.00723593092949,0.00539965841469,-0.010171523679,0.0181103731504,0.0708603326507,-0.00579585576483,0.366260311636,0.230401907556,-0.380307042353,0.706910899578,2.92463939317,-0.2326164555,0.33,0.15,1.20003054679e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.15,-3.96875618463e-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.15,3.28218745214e-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.15,-2.70468332424e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.68573446726,0.171200908138,60.4194045423,1.00047354116,0.466130962485,50.7167443035,1.54781794947,0.723766915298,54.484120405,5.09186756644,1.7126035659,75.4347501289,1,1,1,1
45001000,45000000,0.000117895448835,9.42911629511e-05,0.469814477291,0.000162977992408,0.000625975627624,-5.17085149784e-05,0.999999789459,0.00818441457533,0.00598717161842,-0.0111277087428,0.0198963509877,0.0782929898264,-0.0063854132229,0.392615691245,0.239526649664,-0.384300687205,0.721370074936,3.02006747406,-0.238894888532,0.33,0.15,1.20003054679e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.15,-3.96875618463e-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.15,3.28218745214e-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.15,-2.70468332424e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.87188771688,0.185021077261,59.3194011774,1.06649593938,0.513741007583,50.3545276977,1.65172392561,0.777919929214,54.4730649906,5.55697304432,1.87647224145,75.6231866332,1,1,1,1
47501000,47500000,0.00013961128042,0.000110016733315,0.469785454514,0.000188981845982,0.000728607053995,-6.00669587247e-05,0.999999714905,0.00919945481677,0.00659688163419,-0.0120913255078,0.0217147172554,0.0859535756593,-0.00698965727721,0.41950558812,0.248159357187,-0.386252403432,0.732821720702,3.10698232278,-0.244365782243,0.33,0.15,1.20003054679e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.15,-3.96875618463e-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.15,3.28218745214e-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.15,-2.70468332424e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.05530153345,0.198671719915,58.228062699,1.13443595816,0.562727155941,49.9921181122,1.75878502702,0.83370936582,54.4697946249,6.0145767199,2.03768093063,75.8031447675,1,1,1,1
